10000 10000
5594 5212 7
9801 475 18
7221 9886 15
1532 3561 15
1357 8659 5
9732 1146 1
452 811 10
9873 1882 11
8750 921 17
7094 3852 5
7169 3514 15
6376 2061 12
8433 1485 20
3718 2696 11
5424 7438 9
8608 6118 10
8869 8581 10
6220 9763 18
7313 8903 20
5606 4885 14
3931 3655 17
6193 8338 7
6242 6875 18
6159 8033 1
2964 2996 1
5891 6376 2
6549 152 4
2837 661 15
2940 1751 5
4182 1528 8
4931 6324 18
2450 803 7
5918 4232 7
6355 957 18
8509 1649 10
9461 299 10
3674 8848 15
445 3348 5
5738 5234 14
7200 4506 7
6782 457 7
910 7090 14
3393 6076 8
5182 5947 7
6846 7835 6
1861 6339 17
9838 9578 8
8010 6164 14
65 8095 1
5041 7144 9
1201 955 6
9204 8544 11
5935 9808 13
3340 3747 8
6779 5074 7
5196 5163 5
6262 7467 8
9767 5315 7
1359 4862 18
3332 5893 10
99 6827 12
5027 4267 16
8983 261 12
6904 7886 17
7955 8417 10
904 5337 18
6859 359 14
7702 995 9
3254 1332 18
7609 3826 13
9791 7651 17
3903 1304 9
4484 321 5
7205 1653 8
5041 8572 18
6725 928 10
5167 9078 19
3099 57 1
3457 1930 16
9184 9579 10
5971 1693 15
1321 7881 5
9592 9505 5
3397 9310 3
3846 4615 14
8867 4109 11
3205 8318 13
5623 3501 11
8026 3261 2
6940 2347 10
2942 4756 9
8398 7365 8
9337 2206 1
3271 660 19
8111 8021 10
3469 1799 14
4015 3144 6
6140 520 12
8122 6941 19
596 5343 3
863 8239 8
5796 3813 9
3117 3432 12
71 6276 5
5658 5048 18
6155 9939 1
1710 91 11
4505 6031 19
8511 6110 8
9143 144 10
4385 6540 15
6487 4899 4
3881 1892 16
8354 3581 1
9153 6650 18
2082 507 10
3241 2650 3
4774 4968 17
8204 1465 3
2394 8665 12
3864 8208 20
5197 6458 10
4301 894 8
197 3897 4
4350 7936 12
3575 6433 17
8557 3253 4
8195 4740 10
2110 8925 4
6132 7635 6
8900 36 20
9009 2175 13
9859 7200 10
7258 7769 6
3079 227 8
8777 3346 18
1174 5906 4
4923 98 9
4355 3448 10
1090 547 12
2974 5859 5
6523 6033 11
5557 7859 16
1010 239 14
1067 5787 2
1217 4953 3
6114 9848 11
6888 8788 17
2397 4397 15
4077 4143 18
9292 489 10
3693 7840 8
7752 2717 14
6998 2230 10
3039 3644 10
3708 4540 17
365 2860 9
9891 4574 15
6368 62 3
8050 2971 13
5992 9552 4
2788 8077 2
1240 774 17
5888 3282 19
1052 2361 17
244 3465 17
5564 6192 9
3588 2024 17
5156 4447 5
3720 8749 17
595 6718 7
7505 3297 4
8273 3917 6
9538 4392 9
3013 326 19
4151 9515 14
1806 4516 14
766 6051 20
7366 8907 20
420 2421 12
730 5967 2
4940 1602 2
8496 3686 3
6809 5634 7
4335 5442 3
40 8599 10
1250 2965 20
6188 6908 20
6499 3963 10
2447 3025 5
8762 9173 16
2554 7661 20
2675 5700 17
327 1347 17
8985 3956 10
5347 4175 7
9863 4663 16
6350 261 20
9256 8366 16
1869 3924 2
7467 544 13
5473 1052 5
1974 3250 13
1288 1104 14
2727 4144 9
2480 8520 10
6931 9886 11
9650 8085 7
1758 9332 12
599 5306 15
3474 4652 6
8884 4791 20
3743 6168 6
6858 531 18
9037 1038 11
6887 5924 12
7661 2908 19
4418 7263 2
8868 6607 14
3283 1902 16
1827 5332 7
1457 3075 6
8016 3895 14
6073 2152 16
2884 3432 20
3123 747 13
6985 9696 5
1267 4364 13
5019 27 18
3866 350 17
1140 1833 19
8491 5599 2
4224 7275 3
9640 7666 19
6719 3236 15
2447 3660 4
286 499 16
5132 2554 6
2321 6966 15
2802 2520 13
5300 9723 13
5067 3754 6
2254 3616 5
3408 8001 9
2024 1980 4
2316 773 8
9087 5914 11
4787 1044 19
2445 3447 19
3094 6656 14
4893 227 12
1173 4819 11
5020 4965 19
9478 1223 20
4730 198 3
1130 1126 8
3772 5774 1
1163 7115 2
6845 807 19
877 8816 2
8950 7834 5
9135 4259 16
9116 7422 8
6483 7990 15
5574 2954 3
6906 8462 11
4112 5050 13
3314 743 14
230 4633 8
4322 3744 20
6148 8266 8
5212 9771 15
4136 3 3
7547 4115 4
9151 4816 4
2504 3488 14
70 2067 16
3785 2566 11
2966 313 15
789 5954 7
1956 2748 14
4137 4210 5
1489 8089 13
1789 4841 6
8365 1488 9
9003 6403 15
7538 1934 10
7716 8379 18
2232 56 16
2313 9465 5
56 3721 13
8082 720 1
4465 7483 20
1894 4433 10
849 3074 19
7592 3286 9
1787 7988 13
3558 7164 11
6742 2697 11
2571 4804 9
1890 4681 4
7488 5296 15
5235 509 1
5875 2385 10
7380 7728 4
3078 9778 12
4934 8433 16
9204 4420 8
5994 1371 15
8325 4139 1
8068 7735 13
5858 4210 11
1023 5887 12
9788 4057 7
3346 3358 1
2631 4169 7
2252 7221 19
8928 3948 2
7847 7672 10
3553 5638 18
6265 9699 6
2703 4951 11
3917 8016 7
9702 9049 6
542 8312 19
7632 2469 11
6451 4056 13
3214 5909 1
1978 7654 20
8473 7839 16
7807 1710 18
3087 3926 4
4280 5430 3
4015 3200 10
6515 918 20
3716 6952 16
6199 1196 5
2766 7954 7
7567 5267 5
9734 574 3
249 8003 11
3691 5452 5
2646 5436 10
2255 7490 19
6785 375 10
701 2567 19
8645 2054 16
4380 6939 5
7003 6011 6
6499 8018 20
9055 2130 5
4333 6401 13
5836 1047 16
4408 9704 8
7574 954 20
8861 7483 7
2952 5110 17
3926 8097 7
6290 7963 4
2956 8473 17
1694 142 18
5050 3971 2
7253 7472 20
5961 3708 12
5626 505 3
1499 2058 20
1288 5980 13
7133 1655 16
9924 9973 8
4709 8125 16
2296 9051 3
8596 6677 14
525 2030 17
9334 9657 14
5734 8984 5
1335 87 14
4809 7189 8
1591 8917 11
6714 9684 19
2097 1108 20
1005 6360 1
4157 9991 18
5366 1194 18
1019 603 13
7898 693 9
3927 294 16
5572 4862 10
9461 3153 16
4423 357 7
4803 4125 10
4078 4466 6
5379 4732 11
1257 2128 8
4354 7268 12
6424 5854 13
6212 8562 17
3783 5724 3
5531 9382 11
146 5439 16
2953 6745 16
8620 3641 14
2065 6790 5
5098 4790 11
7184 4491 16
9215 1010 10
2132 7255 4
9062 2595 8
4538 9602 14
7507 271 7
9734 2758 15
7929 9746 11
4889 9374 10
7373 1168 20
6791 9694 11
9237 4361 6
7708 9679 6
1674 6218 8
2855 576 15
5721 8275 5
6611 5044 13
685 9925 8
4438 65 13
4628 9116 15
9408 6752 10
7986 9307 10
8810 8167 18
3381 7283 5
6265 1591 1
7627 973 10
7825 3175 20
766 6486 3
8130 870 18
8331 7412 20
2508 5422 16
5310 1463 14
9709 3851 13
8531 3924 14
6742 3287 11
963 8425 20
4714 8046 15
991 7743 9
1993 7555 3
25 238 2
8977 2394 11
3084 1917 6
173 8810 3
4268 6103 16
9449 2844 13
3436 5039 16
2 1382 15
4358 4319 4
221 1068 9
6055 2306 9
6013 1893 17
4360 7609 14
3803 5955 15
9114 863 12
4940 7195 15
2670 5610 18
511 8024 7
1080 5110 6
5230 1284 9
1466 5089 19
4314 8248 4
5608 8497 11
603 2057 8
7823 275 2
9296 8766 12
1563 9787 1
684 1321 15
8110 8164 7
2717 476 13
4757 4019 5
6283 3749 4
496 8102 4
974 1203 4
4912 7421 15
4463 2985 3
4908 8496 17
8879 5886 5
1238 2025 17
2451 311 10
5060 7616 7
4789 2833 6
6247 5088 14
3630 151 6
6887 6469 9
8680 4510 2
2453 5127 5
7298 4622 19
1497 8990 8
2812 2942 19
6791 8620 18
1370 5003 16
2084 7926 12
118 1654 13
9719 8762 9
9686 2651 3
9803 4204 16
7850 5014 16
3841 4634 15
1335 5388 5
6545 6315 14
7174 5294 18
6802 8105 18
2297 3484 6
1822 8295 8
2357 4244 20
5482 5440 20
7384 8527 8
6214 602 2
7355 6233 5
9544 114 19
9565 3773 8
628 1501 2
5809 7997 18
5831 4950 1
5711 3373 15
8056 1567 19
3442 6713 6
9946 981 11
5156 6069 6
2130 4648 15
1979 2284 12
7849 4703 14
2509 1602 6
9192 2570 9
1546 6539 20
6066 5772 15
9258 7512 13
2675 1670 12
3000 2265 14
6182 8844 19
7551 7880 5
3523 499 8
8316 1314 2
2975 1738 4
9297 6392 6
9424 3221 8
9481 1766 12
9526 4217 7
9552 7840 7
2724 3897 6
4814 5090 1
9419 8166 9
2841 7588 8
3288 4471 2
8868 1589 17
3271 419 11
1213 4643 18
3047 8719 6
129 8834 16
4953 6829 7
3098 6481 10
8917 6647 16
7746 8295 13
6055 8268 20
9889 6458 17
4554 633 9
8607 3590 4
912 2653 4
8223 1774 8
4827 8828 8
5857 4768 1
6908 4748 10
1944 9288 18
2686 8455 7
1476 4410 10
2245 6164 10
9408 7857 1
1948 1736 1
2012 8368 10
5276 7978 19
5342 662 3
6577 5097 20
7877 4854 8
4735 312 10
9955 4232 2
7208 3931 6
5622 6820 3
1309 2388 6
4107 6943 15
7765 2980 11
893 4921 19
4990 4117 10
3474 5355 3
715 2347 14
8125 6099 14
1373 2910 5
9115 3297 5
1874 608 4
7003 1294 17
2222 9942 13
2126 5646 14
6052 6354 11
7070 2096 10
5605 7124 18
1749 4084 16
8001 7534 18
9451 5740 13
7460 5753 10
7022 3535 12
3456 1468 9
6458 7491 3
3197 4977 20
7077 3324 9
2127 2995 1
8508 8708 10
7650 1190 15
6329 5389 6
5474 5701 18
7898 5002 4
4247 3788 5
9914 4847 11
5376 3374 12
483 6905 2
1514 3630 10
2024 1709 11
6131 7927 10
8111 9011 18
9917 215 11
5960 839 7
4531 9571 4
407 7118 12
2660 5376 13
465 6640 20
6967 2976 18
9956 1456 4
3263 9559 5
8520 4914 2
7709 3392 19
914 7452 11
9977 1463 20
9417 1086 11
7983 5248 1
6538 3776 6
5897 9989 16
4057 1479 10
2543 3258 14
4775 4526 5
943 5812 3
4019 9525 9
6084 2382 12
3527 6515 3
361 5904 15
4892 7839 16
8278 2383 17
3013 9661 3
8983 358 14
5217 4863 20
2351 7458 12
2527 7354 19
3224 4927 10
8618 7728 18
5157 193 17
249 8644 10
2697 8422 11
184 9718 6
5810 2003 9
2138 1232 20
5293 4956 15
7338 6710 12
9843 6522 18
5147 4669 14
907 8949 20
736 8511 14
3070 1399 6
578 6777 6
5278 5333 11
6720 2570 20
3637 6151 3
9772 9207 7
3559 6849 1
349 4700 11
5863 791 17
8999 2529 10
4963 5915 9
4605 7071 14
4461 3356 11
3119 2543 19
2195 5643 6
9331 7492 10
4045 3389 4
8609 7267 11
1880 9247 18
1202 1323 8
7327 6490 1
6410 8134 8
6165 7934 8
5325 4172 7
7958 131 3
8024 3614 8
7155 4206 6
912 7627 3
2615 423 17
8915 4623 17
6620 8046 10
7563 4196 9
6922 1129 20
9955 3987 18
1848 922 9
7531 2626 15
4077 7579 3
6889 548 15
7219 8044 8
3549 5629 4
5469 8046 1
2122 7375 9
8460 7739 14
9161 8004 20
3841 895 3
4008 4162 3
5650 8566 14
4820 340 3
5406 2929 8
7353 8748 17
5063 3212 19
6161 1227 14
4925 9519 10
6803 9906 13
706 1501 9
245 449 17
8119 9836 19
3237 9654 19
4237 2624 4
8494 7380 5
7806 412 4
3265 6477 6
7427 8357 2
529 5146 13
3114 8473 9
3398 4357 2
5910 2583 18
3766 3153 14
1148 7323 6
8869 9732 5
8585 4735 15
2754 9237 18
8213 3660 5
8620 7304 19
4970 7216 19
6270 4493 17
3771 2690 18
7183 9768 4
2565 2453 6
8572 1081 17
1823 8340 10
1874 9088 18
7995 9168 12
2507 7576 14
4821 5970 6
8446 5411 12
3156 7332 3
528 599 1
5522 9794 3
9977 6518 13
8905 5870 13
9730 3853 15
3975 3797 19
2215 7199 16
8800 1252 5
8303 1332 17
1392 9237 6
7091 5145 10
9994 9963 5
2195 4135 11
5011 4557 4
8386 8578 11
845 932 3
2808 1178 18
5196 6328 20
5786 8217 11
3059 1915 6
8210 4199 7
2201 6039 11
3398 3143 11
8501 471 3
3817 4704 20
1956 1327 15
2591 5421 12
5592 1394 10
9527 376 3
5388 3281 3
4474 3145 18
2271 5427 18
2357 130 11
1289 9205 12
7855 3505 9
8898 1482 4
8431 1605 8
1963 5155 5
8120 394 18
3416 3966 13
9094 531 3
225 743 19
6001 9115 7
8040 2188 6
6080 1992 4
8788 6653 7
7828 1244 2
1698 3748 10
5970 9884 4
6111 8795 11
709 903 5
8803 487 10
6222 4892 4
8695 2083 1
3425 3492 20
1094 641 9
5448 5690 17
7017 6375 17
8615 7734 11
1844 1551 16
4974 2546 12
6380 4331 6
5642 7714 8
3096 4173 1
9651 4239 13
1547 5744 15
6481 6669 13
7442 2636 7
4651 5726 12
8583 5423 8
5174 3531 15
1461 6363 2
4577 3171 12
9790 910 3
7064 7824 9
8152 5554 18
1716 8681 3
1523 3260 16
6810 2818 9
227 4102 7
2225 4129 19
5342 8860 18
1650 9310 14
9451 6985 18
7959 3524 9
6340 1648 7
1333 9065 16
8533 6567 7
465 7657 18
7388 8181 18
4454 8741 15
8292 1697 5
4478 4088 13
8735 6654 17
4000 9459 12
4753 2728 14
139 3683 8
5179 7729 12
6031 1652 6
2576 5466 18
2164 8117 7
3637 4120 9
5774 3391 4
3353 7363 2
5006 7988 4
2013 9632 16
2796 8892 11
3372 2297 7
5735 6151 13
1682 8152 13
5215 5874 6
3377 8501 1
90 4655 6
6883 5932 10
3377 5152 18
3975 5667 13
2780 4084 6
7302 9400 16
154 1350 7
9163 3396 13
9931 223 4
512 3296 10
7346 1754 15
231 7366 4
9276 4630 20
4570 1031 4
8977 505 15
1491 3588 10
5079 3859 16
5690 1804 6
6789 7225 4
6734 5742 4
3301 5354 2
7174 6158 19
5530 8523 17
2243 2933 1
7971 4386 2
9903 6643 5
8828 1354 5
9437 6041 2
6540 1774 3
1548 5848 16
2513 4296 18
1782 2156 17
7304 6416 2
2964 3874 20
4532 1787 18
4749 3110 9
9940 3524 12
2636 2324 1
9704 9743 9
6130 6079 20
452 349 19
1592 7822 19
5705 2854 7
8119 313 18
4775 7438 4
5053 645 4
3283 6638 6
4310 3509 18
3850 5751 3
6875 6675 3
4548 4225 2
1913 7458 19
7333 3920 9
9443 7800 5
7979 3482 11
6119 8544 1
6518 4492 16
6682 5541 13
4989 8533 1
643 4134 6
7451 5970 10
8371 430 9
4934 9037 5
1102 4018 9
5769 8427 19
3781 822 6
9782 3636 8
2894 4250 2
5297 8313 16
1480 2835 4
8142 6802 2
8103 8493 18
9734 8097 15
7607 3695 19
4895 1692 18
8986 1893 3
144 5583 3
4484 8679 2
7936 5186 15
3877 8281 1
9729 9779 15
867 4042 3
702 6638 11
8814 5909 11
1365 2773 15
8929 5623 3
911 8117 10
3450 9052 14
2424 3679 13
1171 6494 12
8561 4698 17
5667 9644 15
8024 9139 20
4020 9521 20
3622 4947 18
8081 936 16
9633 4447 6
9 2164 10
2548 2114 8
3955 7946 20
9396 3500 14
7364 8842 16
3347 6748 7
3760 5139 9
3117 1858 20
1495 5325 12
3331 2701 19
6163 8278 5
4544 6978 12
2367 1585 13
3988 952 1
7610 5846 15
630 9063 5
9023 1379 1
481 7475 18
5457 9794 8
8571 9682 4
7026 6847 16
9650 7712 3
9542 8616 7
2090 333 15
7288 6234 6
8547 5300 11
794 5841 16
8153 2185 20
1568 3733 15
4448 7417 5
7929 2368 11
9736 2911 14
1223 2988 1
5851 3983 15
5352 8026 19
4437 6840 7
130 2919 14
4656 6888 10
7760 1734 20
7726 4522 11
1790 3645 19
5128 9332 15
6307 3379 2
4987 505 19
2553 1645 11
146 1325 16
2015 8717 6
4805 3138 11
3970 6616 4
1066 8036 16
27 6931 19
9209 8396 3
1217 7791 2
4925 6939 1
4786 8997 12
1213 6873 15
409 3076 7
196 8552 14
5817 2806 12
8454 2423 2
1482 4227 20
9527 9747 10
440 6163 1
6256 787 4
2889 1073 5
846 7468 12
6121 481 6
1419 3315 20
2555 7414 16
7373 1166 15
348 3334 15
6168 7731 12
4288 6485 2
3410 8050 11
739 8509 14
7814 3471 19
2030 7468 11
6510 531 14
4631 4569 13
5735 7490 6
945 5708 9
3146 3750 2
5539 8102 7
4243 190 20
1126 4871 10
5250 7387 10
4773 5058 3
4759 9646 2
8913 1746 2
31 498 9
4791 5017 5
3552 7150 20
2154 5637 11
564 2584 20
2766 2018 15
1627 4470 18
6285 8439 19
3931 9759 4
9843 9368 2
6023 9324 5
8878 6932 6
2881 8548 18
8746 1455 13
9020 3155 2
8145 7855 10
6926 404 15
6209 7567 1
4667 6640 5
7506 1079 10
7614 4523 6
9120 8454 3
1589 8214 20
9622 7022 10
6655 9366 8
7036 625 9
8608 8158 5
8735 4505 12
8961 2864 4
980 8258 9
6593 3015 4
2055 4674 20
9157 7448 12
5075 1791 8
556 6000 4
4121 8125 2
7513 3575 8
8745 1402 7
1423 7171 18
8542 2016 14
7546 5959 16
6172 7530 19
6324 4340 5
5243 1059 10
4860 6116 18
8930 1671 6
7187 3334 20
2551 4463 15
2795 3916 11
9413 4510 7
2433 8620 3
6384 3075 1
7522 9827 1
9417 3273 20
6221 6311 11
1538 344 19
3754 7425 16
90 5747 11
1271 5628 17
574 5858 10
8122 1301 12
1523 1336 17
6169 3972 14
3699 9881 16
759 5877 18
4076 4773 11
7374 6470 9
6775 9392 17
9717 5228 14
1707 4200 5
4738 8523 18
1621 7117 19
2891 2689 20
6669 8338 16
384 2123 9
7239 2513 16
9456 7622 15
7680 7363 11
3194 7862 1
5378 6204 11
8776 6812 13
1740 6667 6
7609 5840 8
7865 436 19
5400 6208 1
7097 5860 12
2804 2458 20
8286 2205 9
4357 6594 9
52 5603 14
9178 9480 8
6546 8796 2
7356 6074 11
8670 7435 1
4281 2505 10
5676 8591 6
675 885 19
1659 5438 4
597 459 5
9817 7498 14
76 114 15
1050 6285 20
8216 8583 6
3788 959 20
6111 4148 11
5557 5843 17
6573 8824 15
8869 3206 2
7601 199 7
8272 4953 19
4032 8439 14
5164 1682 16
2851 443 14
5136 779 20
8229 5176 16
4399 6472 19
68 3836 11
9830 112 11
3845 5194 5
1140 3423 10
5535 7236 9
5545 5788 5
8723 33 10
8766 3213 6
1524 145 5
3722 8494 20
7361 2232 10
1617 5984 18
9034 7721 11
1472 1612 18
5517 981 13
5882 952 20
4880 3145 3
1319 2023 3
7280 2626 4
2596 4831 1
759 2536 8
5203 7970 13
4133 5953 4
4398 5333 9
6269 5656 18
4194 4965 15
3368 2844 17
6727 2345 10
9602 5896 1
6585 6676 14
3905 2291 6
4263 71 20
6407 9800 4
618 4233 13
5518 6174 13
4083 8687 2
9426 4445 20
9808 4596 2
6446 357 17
4033 8052 14
4787 652 9
9526 8354 17
3620 2799 4
697 7148 18
4918 3825 17
7358 8464 11
5293 4652 19
1816 4565 15
9925 2889 12
6738 4572 14
1562 9471 12
5570 8144 15
2403 8931 8
3010 3532 17
9621 4232 13
5993 917 8
9769 8451 19
3876 9651 9
7949 1735 16
4003 3108 13
4642 3897 19
2780 3823 11
9741 1821 10
7095 9462 15
4485 1223 6
6234 8891 9
2533 2072 2
5661 8338 19
6238 6014 11
5950 5106 14
4914 6758 13
1244 7337 17
2060 6250 7
5991 3131 4
9437 4093 12
8365 2289 14
9615 3896 6
696 6922 14
3564 8579 12
1908 779 11
2376 3552 19
2186 384 9
1742 9260 17
9130 3367 12
2504 7482 18
2232 9881 4
6978 8048 6
3658 2274 5
3132 4281 4
7609 8039 17
7786 572 18
9894 7900 16
6488 2107 3
874 9814 15
3576 1536 3
3885 1335 4
8475 8321 11
4808 412 15
6245 441 2
8940 6646 1
9802 7364 13
2858 2639 5
4843 9931 18
8370 1621 15
6793 7296 9
9658 269 16
8272 5386 14
2514 9685 9
6320 5063 18
6781 1985 14
401 5166 14
8527 252 5
5342 6411 17
1215 7921 7
4242 5971 5
7490 258 8
3205 8838 3
7882 7573 14
9710 9198 20
7167 2065 16
2288 1671 1
1813 9543 13
4236 6763 2
3208 9720 12
224 9491 12
8095 7463 2
7049 3771 8
5535 2797 3
5078 1742 1
9189 4291 4
6610 2485 4
30 3778 13
7711 7893 6
7883 4847 17
8970 7643 17
2617 3662 20
8744 6003 5
7673 1778 15
7013 3681 8
6925 9430 9
9433 3247 18
9430 4453 7
3796 6293 6
3 3308 13
135 5070 6
1038 3357 6
6851 249 6
6807 8327 14
5760 5928 5
545 4243 13
7629 1671 20
5419 9528 10
3836 6260 16
823 6132 2
7910 632 2
5319 7873 18
7221 4609 1
402 7212 13
3459 6359 5
64 1458 5
7132 8939 14
2890 3755 15
1539 5358 17
9829 2329 4
5132 5630 11
1315 7188 8
816 2727 10
3438 6685 1
8643 4024 10
4400 5526 16
7229 1590 10
6721 9446 20
2576 9236 11
9509 2864 10
7974 5187 1
3097 335 15
7912 3584 4
1511 1052 1
2779 7456 10
3394 4013 2
9966 704 10
7758 4107 11
3092 2366 20
4575 3937 10
7439 1224 15
9370 4956 17
9145 8397 5
2307 2691 2
375 1548 12
8317 4435 10
2190 9013 20
6028 2336 10
5473 1008 14
9506 7578 19
3057 1509 2
8507 9362 20
1197 7999 7
2361 9119 11
4869 4029 9
1264 5408 8
5992 3112 20
3050 3397 9
4998 52 5
4017 6160 3
5726 1959 17
6703 1670 17
6522 4456 3
4854 5331 13
1230 673 2
532 8194 12
2563 646 9
9766 4366 13
3147 5352 14
7303 9716 15
8732 8458 5
5083 809 11
1427 4185 10
4331 2576 19
9926 4551 12
2596 5860 15
2471 1374 15
8556 8545 9
6270 5848 5
3638 5469 16
4281 6925 4
9742 7499 9
5685 3056 6
4506 2226 14
2266 2034 10
7259 9912 7
5656 7421 2
7745 7083 9
6011 2028 18
3959 183 14
7451 6499 18
7587 1762 1
9540 910 16
5156 2049 14
5483 346 13
8545 9996 4
6458 7824 7
4662 7859 7
738 4335 13
3013 3370 8
1191 8256 20
1975 6272 9
4651 1040 11
8797 3280 18
9919 1913 16
2083 662 1
7573 5066 5
4467 886 2
5335 5275 12
4125 9406 17
3240 6307 17
6848 6077 3
5177 620 6
7017 1782 8
480 9148 11
2716 7359 7
3875 2028 6
5090 564 16
1289 368 6
5563 554 14
1189 8331 12
9280 1736 8
1279 7448 4
8243 7028 7
1268 7983 16
9075 6750 11
4657 265 3
1195 7559 2
1648 822 19
9028 3958 16
5326 9094 7
4209 5886 3
3023 3056 11
3766 8884 2
9902 939 15
4853 6343 1
5828 6659 17
4808 57 5
4981 2 11
6929 1588 7
1412 2124 17
9285 2838 4
3878 6460 10
6230 9436 16
9138 1419 12
1964 7261 15
6754 8029 2
3919 3520 1
9614 4958 13
7808 6520 8
1544 9680 16
9243 7879 18
9693 4235 16
2800 3829 11
7843 8202 17
5157 4870 9
5263 1034 8
9554 3915 9
4805 8312 6
2274 1790 4
4469 5385 4
2085 1963 14
4271 601 9
2869 1596 10
1575 7476 5
8482 6634 6
8333 347 11
854 6450 2
7084 7043 17
5176 4293 2
4297 4873 13
630 1134 15
2792 2370 17
3467 4044 10
8682 561 20
1364 4116 2
6560 3344 20
9339 7761 3
6477 9910 9
1732 1658 15
370 9633 11
6575 6019 20
9846 1792 19
4203 3479 11
3173 8131 17
9650 1481 9
9504 9192 5
8977 3121 3
8972 3177 3
8744 6901 3
6990 8041 11
1559 3191 11
5175 9054 1
7876 664 7
9985 4227 13
9096 1052 4
6 2242 6
8775 9915 17
5722 1218 18
2497 584 19
4082 5677 18
1901 9424 9
8646 3029 2
1116 8377 5
7559 4475 18
2991 2359 7
3258 3130 3
7913 4375 4
8207 6046 16
2610 9557 11
5888 9889 2
6557 8817 1
8312 552 16
135 4120 4
8988 2775 7
3401 6516 1
3716 7319 15
1129 9341 18
3458 9455 19
2057 9612 8
8394 91 17
1062 6185 19
3174 6515 1
5718 4899 12
2319 4174 3
597 6797 19
6088 3310 6
5651 3020 15
8393 9180 14
9330 9005 1
8798 2443 19
8593 7334 1
2650 7268 1
5828 7876 8
5089 9696 15
4446 5616 9
8472 1881 18
432 6373 1
2625 8315 20
983 3953 13
9502 2858 9
4891 5562 6
5531 1037 19
7790 9592 4
2213 6174 12
356 1665 1
3865 1269 9
2503 7919 3
8195 3014 20
9934 5721 2
160 3962 19
7099 6784 4
4859 1076 9
1339 1372 18
4059 124 14
9730 1299 12
4387 6216 10
1511 1568 13
7097 8037 18
3826 2672 1
7777 7776 18
1245 1632 4
6275 2590 3
616 3809 10
6235 9159 6
9288 3092 6
2437 2285 1
3231 905 20
6778 9191 4
5056 5528 12
5216 4834 9
5164 5178 11
7113 6028 15
2051 41 19
4260 8485 14
3566 3577 3
6518 9520 17
7766 3597 1
9258 233 17
2590 8960 11
2586 9931 9
8647 5419 3
1029 5035 12
6708 63 13
3190 6807 17
1107 1972 11
9741 2746 3
6988 3309 9
6383 6058 5
2336 2371 9
9397 7515 6
6962 5932 2
7595 6654 11
4223 7018 9
4425 6179 12
4331 6316 14
2348 5043 13
9939 2857 5
1953 2473 18
1896 7932 6
4314 9286 4
3567 6232 6
9774 6690 7
8708 7675 10
8191 2443 10
8994 6597 8
8424 5592 8
6615 3615 8
7449 4034 12
5914 2703 2
6172 2036 5
4930 3970 6
2628 1837 17
6656 7584 15
8685 3008 18
6218 4157 13
3947 777 12
8676 6605 14
8552 4762 2
1779 6444 20
6016 5386 8
9225 9945 8
6725 1698 16
5957 5770 10
6311 1291 8
2902 8373 16
545 8967 5
614 1929 12
1901 9597 4
3878 8729 6
736 1803 18
8734 5175 12
8993 1726 17
6819 4129 15
6866 1755 20
3605 8963 17
7261 7414 6
7157 7709 10
6701 1701 16
8011 8013 5
7813 4575 18
816 7816 5
742 2588 7
9978 5128 7
8229 3999 10
1013 8943 20
952 4876 6
4666 9790 20
8688 2916 12
8205 4272 6
5908 8007 10
266 8618 9
2590 7468 6
9763 298 7
5399 2646 5
7923 4288 10
2626 6757 2
1617 1896 4
2385 7108 14
4402 1998 6
9555 3845 7
6153 9904 14
4383 4052 14
3740 8422 20
7807 1726 4
2332 7701 12
8096 7389 1
3894 2501 7
8246 4120 11
9365 1355 19
5261 3045 20
2573 2359 7
6200 6808 7
9089 4672 20
1007 8981 11
4042 7717 6
2802 1422 2
2476 5379 7
5554 5915 9
3843 5837 9
1903 5509 14
2802 9991 7
2997 528 1
6941 8470 19
7469 8300 11
5037 644 14
2258 2634 19
2356 2053 19
2397 1254 3
1956 8645 11
6031 8790 13
6048 8020 12
2721 5651 6
6259 9540 16
1173 7167 1
3619 9174 19
255 5489 19
6010 2011 20
6961 8674 4
3149 2045 18
1311 6418 2
8996 2687 5
6339 3031 7
9715 4620 4
1809 6526 16
8792 2911 13
4350 6103 6
8630 7125 3
336 9360 8
2803 5962 20
8979 8943 10
8696 4441 1
7804 3395 19
3763 1693 7
3456 5952 20
2505 4195 20
8223 1890 13
2368 1038 5
3798 1113 4
5256 7381 5
5112 6489 20
8241 8045 4
4310 8948 4
7589 7269 11
6871 5628 10
1638 5348 18
6747 9157 11
6769 9994 18
9719 5320 1
6988 1175 16
2043 6692 7
3074 6529 14
7168 1883 6
4826 4284 13
5764 6275 8
5071 7306 8
8355 860 15
103 9408 1
9943 5405 18
1754 8527 18
9798 3122 4
9953 9290 6
2777 6515 7
2330 7222 9
1274 9218 18
7608 7248 1
6292 9746 18
2557 2685 3
7696 4255 18
3066 1002 14
5601 112 11
2403 9884 20
5043 5572 16
94 6957 1
5930 3240 4
2178 8116 14
9953 2893 8
2684 7622 15
3925 780 10
9693 9431 2
8130 1834 15
8231 5683 17
9010 3333 9
5078 8617 11
3772 1553 15
8356 7912 6
6834 1657 18
545 3125 13
1333 4787 11
2203 14 8
8839 1615 2
5159 9570 18
6881 3195 16
8644 8565 13
1242 7703 5
2620 7777 12
3888 1421 18
9899 1775 11
5903 1574 14
3768 1594 9
6035 8078 5
